Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
Out	C4:7C:8D:64:5D:17	2019-09-30 10:00:05	Flower care	25.2	7	2247	0	100
In	C4:7C:8D:64:76:67	2019-09-30 10:10:02	Flower care	24.6	13	2720	25	36
Out	C4:7C:8D:64:5D:17	2019-09-30 10:10:11	Flower care	25.1	7	2294	0	100
In	C4:7C:8D:64:76:67	2019-09-30 10:20:01	Flower care	24.5	13	2708	24	37
Out	C4:7C:8D:64:5D:17	2019-09-30 10:20:04	Flower care	25.1	7	2257	0	100
In	C4:7C:8D:64:76:67	2019-09-30 10:30:02	Flower care	25.1	14	2695	25	37
Out	C4:7C:8D:64:5D:17	2019-09-30 10:30:05	Flower care	25.5	7	2284	0	100
In	C4:7C:8D:64:76:67	2019-09-30 10:40:02	Flower care	25.2	14	2744	25	37
Out	C4:7C:8D:64:5D:17	2019-09-30 10:40:04	Flower care	25.7	7	2288	0	100
In	C4:7C:8D:64:76:67	2019-09-30 10:50:02	Flower care	25.6	14	2758	25	38
Out	C4:7C:8D:64:5D:17	2019-09-30 10:50:05	Flower care	26.1	7	2368	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:00:02	Flower care	25.7	14	2744	26	38
Out	C4:7C:8D:64:5D:17	2019-09-30 11:00:05	Flower care	26.2	7	2322	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:10:02	Flower care	25.5	14	2704	26	38
Out	C4:7C:8D:64:5D:17	2019-09-30 11:10:05	Flower care	26.0	7	2339	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:20:02	Flower care	25.7	14	2780	26	39
Out	C4:7C:8D:64:5D:17	2019-09-30 11:20:05	Flower care	26.3	7	2363	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:30:02	Flower care	26.1	14	2726	25	39
Out	C4:7C:8D:64:5D:17	2019-09-30 11:30:06	Flower care	26.8	7	2384	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:40:02	Flower care	26.9	14	2641	25	41
Out	C4:7C:8D:64:5D:17	2019-09-30 11:40:04	Flower care	27.5	6	2280	0	100
In	C4:7C:8D:64:76:67	2019-09-30 11:50:02	Flower care	27.0	14	2702	25	41
Out	C4:7C:8D:64:5D:17	2019-09-30 11:50:07	Flower care	27.4	7	2375	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:00:02	Flower care	27.2	14	2641	27	41
Out	C4:7C:8D:64:5D:17	2019-09-30 12:00:04	Flower care	27.9	7	2309	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:10:02	Flower care	27.4	14	2571	27	42
Out	C4:7C:8D:64:5D:17	2019-09-30 12:10:04	Flower care	28.1	7	2263	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:20:02	Flower care	27.6	14	2562	27	42
Out	C4:7C:8D:64:5D:17	2019-09-30 12:20:05	Flower care	28.2	7	2242	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:30:02	Flower care	27.7	14	2524	28	42
Out	C4:7C:8D:64:5D:17	2019-09-30 12:30:07	Flower care	28.2	7	2203	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:40:02	Flower care	27.9	14	2545	26	42
Out	C4:7C:8D:64:5D:17	2019-09-30 12:40:04	Flower care	28.4	7	2211	0	100
In	C4:7C:8D:64:76:67	2019-09-30 12:50:02	Flower care	28.2	14	2476	27	43
Out	C4:7C:8D:64:5D:17	2019-09-30 12:50:04	Flower care	28.9	7	2208	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:00:02	Flower care	28.4	14	2547	26	44
Out	C4:7C:8D:64:5D:17	2019-09-30 13:00:05	Flower care	29.0	7	2237	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:10:02	Flower care	28.6	14	2538	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 13:10:04	Flower care	29.1	7	2243	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:20:02	Flower care	28.7	14	2569	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 13:20:06	Flower care	29.3	7	2222	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:30:02	Flower care	28.7	14	2522	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 13:30:05	Flower care	29.3	7	2227	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:40:02	Flower care	28.9	14	2475	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 13:40:04	Flower care	29.2	7	2136	0	100
In	C4:7C:8D:64:76:67	2019-09-30 13:50:02	Flower care	28.9	14	2426	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 13:50:05	Flower care	29.4	7	2137	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:00:02	Flower care	28.9	14	2349	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 14:00:04	Flower care	29.6	8	2044	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:10:02	Flower care	29.0	14	2293	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 14:10:05	Flower care	29.7	7	2020	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:20:02	Flower care	29.0	14	2267	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 14:20:05	Flower care	29.6	7	2016	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:30:02	Flower care	29.2	14	2243	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 14:30:04	Flower care	29.7	7	1987	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:40:02	Flower care	29.2	14	2243	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 14:40:04	Flower care	29.6	7	1973	0	100
In	C4:7C:8D:64:76:67	2019-09-30 14:50:02	Flower care	29.0	14	2194	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 14:50:05	Flower care	29.5	7	1945	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:00:02	Flower care	29.1	14	2161	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:00:04	Flower care	29.6	7	1854	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:10:02	Flower care	28.9	14	2116	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:10:04	Flower care	29.8	7	1900	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:20:02	Flower care	29.0	14	2128	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:20:04	Flower care	29.6	7	1869	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:30:02	Flower care	29.0	14	2093	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:30:05	Flower care	29.5	7	1854	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:40:02	Flower care	28.9	14	2046	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:40:05	Flower care	29.4	7	1775	0	100
In	C4:7C:8D:64:76:67	2019-09-30 15:50:02	Flower care	28.9	14	1968	26	45
Out	C4:7C:8D:64:5D:17	2019-09-30 15:50:06	Flower care	29.4	7	1736	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:00:02	Flower care	28.8	14	1904	27	45
Out	C4:7C:8D:64:5D:17	2019-09-30 16:00:06	Flower care	29.3	7	1673	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:10:02	Flower care	28.7	14	1803	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 16:10:05	Flower care	29.2	7	1606	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:20:02	Flower care	28.5	14	1668	26	45
Out	C4:7C:8D:64:5D:17	2019-09-30 16:20:04	Flower care	29.2	7	1484	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:30:02	Flower care	28.6	14	1577	27	44
Out	C4:7C:8D:64:5D:17	2019-09-30 16:30:04	Flower care	29.1	7	1413	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:40:02	Flower care	28.5	14	1464	26	44
Out	C4:7C:8D:64:5D:17	2019-09-30 16:40:04	Flower care	29.0	7	1273	0	100
In	C4:7C:8D:64:76:67	2019-09-30 16:50:02	Flower care	28.3	14	1281	26	43
Out	C4:7C:8D:64:5D:17	2019-09-30 16:50:04	Flower care	28.7	7	1127	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:00:02	Flower care	28.1	14	1115	26	44
Out	C4:7C:8D:64:5D:17	2019-09-30 17:00:04	Flower care	28.7	7	960	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:10:02	Flower care	28.0	14	898	26	44
Out	C4:7C:8D:64:5D:17	2019-09-30 17:10:06	Flower care	28.4	7	795	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:20:02	Flower care	27.6	14	735	25	43
Out	C4:7C:8D:64:5D:17	2019-09-30 17:20:04	Flower care	28.2	7	657	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:30:01	Flower care	27.6	14	548	24	42
Out	C4:7C:8D:64:5D:17	2019-09-30 17:30:04	Flower care	28.0	7	509	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:40:02	Flower care	27.2	14	362	25	42
Out	C4:7C:8D:64:5D:17	2019-09-30 17:40:04	Flower care	27.8	7	332	0	100
In	C4:7C:8D:64:76:67	2019-09-30 17:50:02	Flower care	27.1	14	238	25	41
Out	C4:7C:8D:64:5D:17	2019-09-30 17:50:06	Flower care	27.6	7	229	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:00:01	Flower care	26.9	14	121	24	42
Out	C4:7C:8D:64:5D:17	2019-09-30 18:00:04	Flower care	27.4	7	121	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:10:01	Flower care	26.3	14	4	23	41
Out	C4:7C:8D:64:5D:17	2019-09-30 18:10:05	Flower care	27.1	7	104	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:20:02	Flower care	26.2	14	63	24	41
Out	C4:7C:8D:64:5D:17	2019-09-30 18:20:04	Flower care	26.8	7	48	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:30:02	Flower care	26.1	14	0	24	39
Out	C4:7C:8D:64:5D:17	2019-09-30 18:30:07	Flower care	26.8	7	104	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:40:02	Flower care	26.0	14	65	24	39
Out	C4:7C:8D:64:5D:17	2019-09-30 18:40:05	Flower care	26.5	7	26	0	100
In	C4:7C:8D:64:76:67	2019-09-30 18:50:01	Flower care	25.7	14	43	24	39
Out	C4:7C:8D:64:5D:17	2019-09-30 18:50:04	Flower care	26.3	7	65	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:00:01	Flower care	25.6	14	65	22	38
Out	C4:7C:8D:64:5D:17	2019-09-30 19:00:03	Flower care	26.1	7	48	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:10:02	Flower care	25.5	14	43	22	38
Out	C4:7C:8D:64:5D:17	2019-09-30 19:10:04	Flower care	25.9	7	65	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:20:02	Flower care	25.2	13	66	21	37
Out	C4:7C:8D:64:5D:17	2019-09-30 19:20:04	Flower care	25.9	7	47	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:30:01	Flower care	25.1	13	61	21	37
Out	C4:7C:8D:64:5D:17	2019-09-30 19:30:04	Flower care	25.7	7	86	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:40:02	Flower care	25.1	13	63	21	38
Out	C4:7C:8D:64:5D:17	2019-09-30 19:40:05	Flower care	25.8	6	11	0	100
In	C4:7C:8D:64:76:67	2019-09-30 19:50:02	Flower care	25.0	13	42	21	37
Out	C4:7C:8D:64:5D:17	2019-09-30 19:50:03	Flower care	25.8	6	86	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:00:01	Flower care	25.0	13	65	21	37
Out	C4:7C:8D:64:5D:17	2019-09-30 20:00:04	Flower care	25.6	6	50	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:10:02	Flower care	24.9	13	24	21	38
Out	C4:7C:8D:64:5D:17	2019-09-30 20:10:05	Flower care	25.6	7	68	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:20:02	Flower care	25.1	13	63	21	37
Out	C4:7C:8D:64:5D:17	2019-09-30 20:20:06	Flower care	25.7	7	11	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:30:02	Flower care	24.9	13	24	17	38
Out	C4:7C:8D:64:5D:17	2019-09-30 20:30:05	Flower care	25.6	7	66	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:40:01	Flower care	24.9	13	66	17	38
Out	C4:7C:8D:64:5D:17	2019-09-30 20:40:06	Flower care	25.5	7	29	0	100
In	C4:7C:8D:64:76:67	2019-09-30 20:50:01	Flower care	24.6	13	42	17	37
Out	C4:7C:8D:64:5D:17	2019-09-30 20:50:05	Flower care	25.2	7	84	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:00:01	Flower care	24.4	13	66	21	36
Out	C4:7C:8D:64:5D:17	2019-09-30 21:00:04	Flower care	25.1	6	30	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:10:01	Flower care	24.3	13	63	17	36
Out	C4:7C:8D:64:5D:17	2019-09-30 21:10:05	Flower care	25.1	7	66	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:20:01	Flower care	23.9	13	0	20	37
Out	C4:7C:8D:64:5D:17	2019-09-30 21:20:07	Flower care	25.0	7	48	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:30:02	Flower care	24.0	13	63	18	36
Out	C4:7C:8D:64:5D:17	2019-09-30 21:30:04	Flower care	24.6	7	50	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:40:02	Flower care	24.0	13	65	18	36
Out	C4:7C:8D:64:5D:17	2019-09-30 21:40:05	Flower care	24.6	7	66	0	100
In	C4:7C:8D:64:76:67	2019-09-30 21:50:02	Flower care	23.8	13	66	18	36
Out	C4:7C:8D:64:5D:17	2019-09-30 21:50:04	Flower care	24.5	7	48	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:00:02	Flower care	23.7	13	65	18	35
Out	C4:7C:8D:64:5D:17	2019-09-30 22:00:05	Flower care	24.4	7	30	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:10:01	Flower care	23.6	13	65	18	35
Out	C4:7C:8D:64:5D:17	2019-09-30 22:10:05	Flower care	24.2	6	71	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:20:02	Flower care	23.6	13	65	18	33
Out	C4:7C:8D:64:5D:17	2019-09-30 22:20:04	Flower care	24.2	7	29	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:30:02	Flower care	23.4	13	42	18	35
Out	C4:7C:8D:64:5D:17	2019-09-30 22:30:07	Flower care	24.2	6	69	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:40:01	Flower care	23.3	13	45	17	35
Out	C4:7C:8D:64:5D:17	2019-09-30 22:40:04	Flower care	24.2	6	30	0	100
In	C4:7C:8D:64:76:67	2019-09-30 22:50:02	Flower care	23.4	13	66	17	35
Out	C4:7C:8D:64:5D:17	2019-09-30 22:50:05	Flower care	24.1	6	90	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:00:02	Flower care	23.3	13	68	17	33
Out	C4:7C:8D:64:5D:17	2019-09-30 23:00:05	Flower care	24.1	6	13	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:10:02	Flower care	23.1	13	47	17	32
Out	C4:7C:8D:64:5D:17	2019-09-30 23:10:05	Flower care	23.6	6	69	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:20:02	Flower care	22.8	13	26	17	33
Out	C4:7C:8D:64:5D:17	2019-09-30 23:20:06	Flower care	23.4	6	30	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:30:02	Flower care	22.8	13	68	16	32
Out	C4:7C:8D:64:5D:17	2019-09-30 23:30:05	Flower care	23.3	6	68	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:40:02	Flower care	22.7	12	48	16	32
Out	C4:7C:8D:64:5D:17	2019-09-30 23:40:06	Flower care	23.3	6	50	0	100
In	C4:7C:8D:64:76:67	2019-09-30 23:50:02	Flower care	22.8	13	65	16	32
Out	C4:7C:8D:64:5D:17	2019-09-30 23:50:04	Flower care	23.3	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:00:02	Flower care	22.5	13	4	16	32
Out	C4:7C:8D:64:5D:17	2019-10-01 00:00:05	Flower care	23.3	6	30	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:10:02	Flower care	22.7	13	63	16	32
Out	C4:7C:8D:64:5D:17	2019-10-01 00:10:05	Flower care	23.3	6	71	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:20:02	Flower care	22.6	14	66	16	32
Out	C4:7C:8D:64:5D:17	2019-10-01 00:20:07	Flower care	23.3	6	30	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:30:02	Flower care	22.8	14	43	16	32
Out	C4:7C:8D:64:5D:17	2019-10-01 00:30:04	Flower care	23.3	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:40:02	Flower care	22.7	13	87	16	32
Out	C4:7C:8D:64:5D:17	2019-10-01 00:40:04	Flower care	23.3	6	29	0	100
In	C4:7C:8D:64:76:67	2019-10-01 00:50:02	Flower care	22.5	14	47	16	33
Out	C4:7C:8D:64:5D:17	2019-10-01 00:50:07	Flower care	23.2	6	69	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:00:02	Flower care	22.5	14	66	16	31
Out	C4:7C:8D:64:5D:17	2019-10-01 01:00:04	Flower care	23.1	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:10:02	Flower care	22.3	14	45	15	31
Out	C4:7C:8D:64:5D:17	2019-10-01 01:10:06	Flower care	23.1	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:20:02	Flower care	22.2	14	29	16	31
Out	C4:7C:8D:64:5D:17	2019-10-01 01:20:04	Flower care	22.9	5	34	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:30:02	Flower care	22.1	12	66	15	30
Out	C4:7C:8D:64:5D:17	2019-10-01 01:30:06	Flower care	22.7	6	95	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:40:02	Flower care	22.0	12	69	13	32
Out	C4:7C:8D:64:5D:17	2019-10-01 01:40:06	Flower care	22.5	6	53	0	100
In	C4:7C:8D:64:76:67	2019-10-01 01:50:02	Flower care	22.0	12	66	15	31
Out	C4:7C:8D:64:5D:17	2019-10-01 01:50:07	Flower care	22.5	5	76	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:00:02	Flower care	21.7	12	0	15	31
Out	C4:7C:8D:64:5D:17	2019-10-01 02:00:04	Flower care	22.5	5	74	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:10:02	Flower care	22.0	12	66	13	30
Out	C4:7C:8D:64:5D:17	2019-10-01 02:10:04	Flower care	22.5	5	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:20:02	Flower care	21.9	12	69	15	30
Out	C4:7C:8D:64:5D:17	2019-10-01 02:20:06	Flower care	22.5	5	55	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:30:02	Flower care	21.8	12	66	13	30
Out	C4:7C:8D:64:5D:17	2019-10-01 02:30:04	Flower care	22.4	6	35	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:40:02	Flower care	21.7	12	66	15	30
Out	C4:7C:8D:64:5D:17	2019-10-01 02:40:06	Flower care	22.3	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-01 02:50:02	Flower care	21.8	12	69	13	30
Out	C4:7C:8D:64:5D:17	2019-10-01 02:50:06	Flower care	22.3	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:00:02	Flower care	21.7	12	66	13	29
Out	C4:7C:8D:64:5D:17	2019-10-01 03:00:06	Flower care	22.2	6	35	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:10:02	Flower care	21.6	13	66	13	30
Out	C4:7C:8D:64:5D:17	2019-10-01 03:10:04	Flower care	22.0	5	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:20:02	Flower care	21.1	13	0	13	29
Out	C4:7C:8D:64:5D:17	2019-10-01 03:20:05	Flower care	21.9	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:30:02	Flower care	21.2	13	66	13	28
Out	C4:7C:8D:64:5D:17	2019-10-01 03:30:06	Flower care	21.6	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:40:02	Flower care	21.0	13	71	13	28
Out	C4:7C:8D:64:5D:17	2019-10-01 03:40:05	Flower care	21.4	6	71	0	100
In	C4:7C:8D:64:76:67	2019-10-01 03:50:02	Flower care	20.6	13	0	13	28
Out	C4:7C:8D:64:5D:17	2019-10-01 03:50:04	Flower care	21.5	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:00:02	Flower care	20.7	13	6	13	28
Out	C4:7C:8D:64:5D:17	2019-10-01 04:00:06	Flower care	21.5	6	53	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:10:02	Flower care	20.8	13	66	13	27
Out	C4:7C:8D:64:5D:17	2019-10-01 04:10:04	Flower care	21.3	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:20:02	Flower care	20.7	13	90	12	28
Out	C4:7C:8D:64:5D:17	2019-10-01 04:20:06	Flower care	21.2	6	0	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:30:02	Flower care	20.6	13	90	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 04:30:04	Flower care	20.9	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:40:02	Flower care	20.5	13	50	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 04:40:06	Flower care	21.0	6	53	0	100
In	C4:7C:8D:64:76:67	2019-10-01 04:50:02	Flower care	20.3	13	0	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 04:50:06	Flower care	21.1	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:00:02	Flower care	20.5	13	68	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:00:04	Flower care	21.1	6	69	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:10:02	Flower care	20.6	13	71	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:10:04	Flower care	21.2	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:20:02	Flower care	20.4	13	66	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:20:04	Flower care	20.9	6	53	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:30:02	Flower care	20.4	13	71	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:30:06	Flower care	20.9	6	94	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:40:02	Flower care	20.3	10	89	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:40:05	Flower care	20.7	6	13	0	100
In	C4:7C:8D:64:76:67	2019-10-01 05:50:02	Flower care	20.4	13	71	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 05:50:04	Flower care	20.7	6	74	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:00:02	Flower care	20.3	13	110	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:00:06	Flower care	20.6	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:10:02	Flower care	20.3	13	164	12	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:10:04	Flower care	20.7	6	144	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:20:02	Flower care	20.3	13	264	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:20:04	Flower care	20.8	6	201	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:30:02	Flower care	20.4	11	460	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:30:04	Flower care	20.7	6	361	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:40:02	Flower care	20.3	13	616	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:40:04	Flower care	20.6	6	485	0	100
In	C4:7C:8D:64:76:67	2019-10-01 06:50:02	Flower care	20.4	13	817	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 06:50:06	Flower care	20.7	6	655	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:00:02	Flower care	20.5	13	1019	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 07:00:05	Flower care	20.9	6	776	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:10:01	Flower care	20.9	13	1218	11	27
Out	C4:7C:8D:64:5D:17	2019-10-01 07:10:05	Flower care	21.3	6	945	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:20:02	Flower care	21.2	13	1408	11	28
Out	C4:7C:8D:64:5D:17	2019-10-01 07:20:05	Flower care	21.6	6	1065	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:30:02	Flower care	21.0	13	1464	11	29
Out	C4:7C:8D:64:5D:17	2019-10-01 07:30:04	Flower care	21.7	6	1217	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:40:01	Flower care	21.5	13	1685	11	28
Out	C4:7C:8D:64:5D:17	2019-10-01 07:40:03	Flower care	21.9	6	1277	0	100
In	C4:7C:8D:64:76:67	2019-10-01 07:50:01	Flower care	21.8	13	1810	12	28
Out	C4:7C:8D:64:5D:17	2019-10-01 07:50:06	Flower care	22.1	6	1414	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:00:01	Flower care	22.0	12	1933	11	29
Out	C4:7C:8D:64:5D:17	2019-10-01 08:00:05	Flower care	22.4	7	1500	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:10:02	Flower care	22.2	12	2039	12	31
Out	C4:7C:8D:64:5D:17	2019-10-01 08:10:04	Flower care	22.6	7	1610	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:20:02	Flower care	22.6	14	2175	13	31
Out	C4:7C:8D:64:5D:17	2019-10-01 08:20:04	Flower care	22.9	6	1691	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:30:01	Flower care	22.5	14	2216	12	32
Out	C4:7C:8D:64:5D:17	2019-10-01 08:30:03	Flower care	23.0	6	1814	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:40:02	Flower care	23.1	14	2406	12	32
Out	C4:7C:8D:64:5D:17	2019-10-01 08:40:06	Flower care	23.5	6	1865	0	100
In	C4:7C:8D:64:76:67	2019-10-01 08:50:01	Flower care	23.1	13	2454	13	35
Out	C4:7C:8D:64:5D:17	2019-10-01 08:50:05	Flower care	23.8	6	2008	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:00:01	Flower care	23.7	13	2486	12	32
Out	C4:7C:8D:64:5D:17	2019-10-01 09:00:05	Flower care	24.2	6	1988	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:10:02	Flower care	24.1	13	2414	12	35
Out	C4:7C:8D:64:5D:17	2019-10-01 09:10:07	Flower care	24.6	6	1988	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:20:02	Flower care	24.3	13	2498	12	35
Out	C4:7C:8D:64:5D:17	2019-10-01 09:20:07	Flower care	24.8	8	2012	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:30:02	Flower care	24.6	13	2622	12	36
Out	C4:7C:8D:64:5D:17	2019-10-01 09:30:06	Flower care	25.1	8	2164	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:40:02	Flower care	24.6	13	2688	12	36
Out	C4:7C:8D:64:5D:17	2019-10-01 09:40:04	Flower care	25.2	8	2203	0	100
In	C4:7C:8D:64:76:67	2019-10-01 09:50:02	Flower care	25.0	13	2712	12	36
Out	C4:7C:8D:64:5D:17	2019-10-01 09:50:06	Flower care	25.5	6	2254	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:00:02	Flower care	25.0	13	2740	12	36
